STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72584693201,3/6/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,47.8,24,23.5,24,9999.9,0,819.6,23,10,24,9.1,24,22.9,28.9,63, ,21, ,0,I,999.9,0
72584693201,3/7/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,40.9,23,25.2,23,9999.9,0,812.7,23,8.5,23,14,23,22.9,33,53.6,*,33.8,*,99.99, ,999.9,1000
72584693201,3/8/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,35,22,26.5,22,9999.9,0,814.2,22,9.6,22,4.2,22,14,19,44.6,*,30.2,*,99.99, ,999.9,1000
72584693201,3/9/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,35.8,22,25.5,22,9999.9,0,818.2,22,9.9,22,4.2,22,12,18.1,48.2,*,26.6,*,99.99, ,999.9,1000
72584693201,3/10/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,37.5,22,26.8,22,9999.9,0,821.2,22,10,22,2.8,22,15,21,54, ,21, ,0,I,999.9,0
72584693201,3/11/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,37.8,24,25.2,24,9999.9,0,820.2,23,10,24,1.3,24,8.9,999.9,55.4,*,23,*,0,I,999.9,0
72584693201,3/12/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,36,21,28,21,9999.9,0,819.3,21,7.2,21,2.1,21,9.9,19,60.1, ,21, ,0,I,999.9,100000
72584693201,3/13/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,37.5,23,18.6,23,9999.9,0,812.4,23,10,23,5.1,23,22,31.1,55.4,*,17.6,*,0,I,999.9,0
72584693201,3/14/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,35,24,29.6,23,9999.9,0,810.5,24,4.8,24,14.2,22,26,36.9,57.9, ,19.9, ,99.99, ,1.2,11000
72584693201,3/15/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,29.7,14,28.3,13,9999.9,0,811,13,0.9,13,7.1,13,18.1,28,34, ,26.1, ,99.99, ,26,1000
72584693201,3/16/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,27.8,14,26.7,13,9999.9,0,812.3,13,2,13,2.9,13,8,999.9,34, ,24.1, ,99.99, ,26,1000
72584693201,3/17/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,27.2,14,25.4,14,9999.9,0,810.6,14,3.7,14,1.4,14,6,999.9,34, ,21, ,99.99, ,29.1,1000
72584693201,3/18/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,25.6,16,21.5,16,9999.9,0,811.1,16,7.3,16,0.9,16,8,999.9,33.1, ,19.9, ,99.99, ,25.2,1000
72584693201,3/19/2020,39.32,-120.13944,1798.3,TRUCKEE AIRPORT - CA US,27.1,24,20.8,24,9999.9,0,813.4,24,9.1,24,1.9,24,7,999.9,35.6,*,17.6,*,99.99, ,25.2,101000
